	id	sent0	label
3094	1710	 Mass dialogue ketittu chiri vanathu enikku mathram aano	Mixed_feelings 
3095	3024	 All D best from challenging star D boss kannadiga	not-malayalam 
3096	1340	 50.dhe pravshyem  kandu kolakkolli trailer	Positive 
3097	4033	 Kilichundan mambazhathile... Laletan dilog parayana pole	Mixed_feelings 
3098	665	 Lalettnje engne kanan agrahichu ath angne namnal kandu	Positive 
3099	1861	 bilalainu david nainanu undaya nalla kolakolli item	Positive 
3100	2451	 Poooi mekkele ayidiya kollam ketto... Thaneermethan theernu mekkele...	unknown_state 
3101	2863	 enghall oro movieyilum oro makeoverumm realistic aayiii mass kaanikunadhumm kaanumbazhaann lalettane oke eduthh kinattill edaann thonunadhhh..by a lalettan fann	Negative 
3102	3748	 4m views 300k likes trending 1 Mollywood king  ലാലേട്ടൻ	unknown_state 
3103	1578	 Pinnem Pinnem Kanuvaaa   Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	Positive 
3104	1537	 Any way  kidu sanam...      Waiting randamuzham	Positive 
3105	2200	 #thalapathy #vijay #tamilsong #tamilmemes #tamildubsmash #tamilnadu #tamilbgm	not-malayalam 
3106	3979	 Aju chettan polikkum nna thonnane	Positive 
3107	3746	 Dislike adicha oombanmaarude shraddhakku....  Kittiya collectionum kondu oodikko  Chekuthan ninte ettane eduthittu oookkunnund  Adyam avante kunna vayileduthu ethane rakshikk	Negative 
3108	389	 Police ne kuttam parayuna	Negative 
3109	4151	 1000 CR movie god  f u c . m ...	not-malayalam 
3110	1725	 Randu perum vishu angot kondu poyi...... Malayalam cinema industryde uyarthu ezhunelpum	Positive 
3111	433	 Lalletan fans ellarum like adich power kanikke	unknown_state 
3113	3294	 Heavy trailer. Rajuettaaa pwlichu.. by a ikka fan	Positive 
3114	5474	Odiyan trailer nakalum katta waiting Lucifer	Positive
3115	1490	 Njan laalettan fana pakshe i love this movie	Positive 
3116	621	 LALETTAN FAN . WAITING FOR MAMMOOKKA'S  200 CRORE _MAMAANKAM	not-malayalam 
3117	6024	Oru katta fan is waiting	Positive
3119	311	 ooro secondum mmakkayude entrik vendi waiting aayirunnu	Positive 
3120	6157	nalla trailer  ini ennathina padam kanunne	Positive
3121	5878	ithipo kathiruna film othhu varunnod ariyla tension und.ettateum ilayathalapathiudeum padagal othhu randum high akanam atreulu.	Positive
3122	2362	 Trailer polichu.... Ee trailerilum valutaanu cinema urappu.... Kaanum ennu urappullavar like cheyyu....	unknown_state 
3123	2395	 Ini yandokkee kananam sho yanikku vayyyaaa	unknown_state 
3124	5739	Çhūñk mammukkakkum vyshakettanum ente big salute  Inganoru mass Padam orukkithannathinu Ikka bhakthans	Positive
3125	3975	 Mammoka karanjal sahikkathavar indo..valsalyam	Positive 
3126	2509	 Raajayum pillerum triple strong ennu teaseril. Prithvirajinte oru cameo manakkunnu.	Positive 
3127	6285	Kanditt nalla quality olla padam aann thonnunnud	Positive
3129	5142	 Oru lalettan fan lalettane inganeyokke kaanan aagrahikkooo  Pritvi MANH!!	Mixed_feelings 
3130	1487	 Trailer kandathode padathinu oru theerumaanayi chali padam	Negative 
3131	1742	 DOP - GAUTHAM SANKAR ......... #schoolsenior	not-malayalam 
3132	1923	 Eee cheenja slr thokk vech aana ivar pokune	unknown_state 
3133	408	 WE ARE WAITING FOR DERIC ABRAHAM	not-malayalam 
3134	257	 Trailer kandappo oru karym manasilayi eni mammooka fans luciferine velluvilikkilla	Negative 
3135	6231	Solurathu thaan seyuva seyirathu mattum thaan soluva	not-malayalam
3136	6709	Ithinu apurath oru trailer illa	Negative
3138	3118	 Jayettan  porikkum urappa    Jayettan super aa  tcr    Slangil	Positive 
3139	4172	 18/11/2019⃣     is anybody here	not-malayalam 
3140	2446	 Ichyaaaa polich nanum indu ee moviel kalki 🤩	Positive 
3141	3809	 0:40 indian Flag Ulta q hai?	not-malayalam 
3142	5180	 All the best ikka from #lalettan fans 🤗	not-malayalam 
3143	1281	 Eeee cinema thanna venuchettan muthaaan muthumaniyaanu	Positive 
3144	6596	Mammokka fan ayathil njan abhimanam kollunnu polichadukki trailor eni theataril kanam	Positive
3145	2571	 Njan oru lalettan fan alla but ee teaser orupadishtamayi	Positive 
3146	4168	 ayyoo mohanlal sangiallleeeee... poyi chawada kalla cummi a	Negative 
3147	2309	 Kurachu IDI iyum.. Kurachu Kasaba iyum...ula oru Comfo feel pole indu..	Mixed_feelings 
3149	3149	 King of Malayalam Cinema !!! MEGASTAR MAMMOOKKA	not-malayalam 
3150	3455	 Pappanum shameerum eee varavil ichiri serious anu	Mixed_feelings 
3151	6418	Katta ikka fans adik like evide	unknown_state
3152	650	 16 K views.71 K like . Wonderful	not-malayalam 
3153	1926	 Sharikkulla malayaleezine kananamengill link click cheyyu	unknown_state 
3155	1575	 Cheriya pulli alla avan.. Padicha kallan aa.. Ufff A10..	unknown_state 
3157	3472	 Ekka polichu monaa  megastar kiii jaiiii	Positive 
3158	3505	 Angane malayalikal vishuvinu padakkam pottikkan pokuva	unknown_state 
3159	4707	 sadha pichaththi mudhal rocket launcher vere und..  rajuvettan enna summava	Positive 
3160	3685	 [ L ]      ABRAHAM QURESHI	unknown_state 
3161	3187	 Oru janathayude nayakan megastar ammmukka in&as hollywood level movie	Positive 
3162	2733	 Idakkidakk vannu romaanjam kollunnavar like adi	Positive 
3163	5139	 Mamagam trailer tomorrow kaathirikkunna var undakil like here	Positive 
3165	3029	 Dislikes have no roles# 66k likes mathi	unknown_state 
3166	3047	 Ee item vache mammal nammude pracharanam thakarkum	unknown_state 
3167	4449	 Iyal malathile super staralla indiakarude muzhuvan stara	Positive 
3168	4636	 Oru kgf kanda feel......🤩🤩🤩🤩🤩🤩🤩🤩🤩tovi machaan verey level aah........	Positive 
3169	3304	 Kunjali marakkar dialogue presentation is so accurate.	not-malayalam 
3171	2563	 Madurai kaaran daaaaaa   tamil fans	not-malayalam 
3172	4775	 Madurarajayil pritwiraj  undairnengil onnu koodi super avumairunnu	Mixed_feelings 
3173	6121	Bigbyl Great fathern undaya yamandan item... ith Vaarum kodikal	Positive
3174	3893	 Kandit romanjam vernnu ikka eth ningale konde sadikku	Positive 
3175	6310	HAPPY BIRTHDAY     MAMMOOKKA......	not-malayalam
3178	2527	 Dislike chydha appa illaathavanmmaar bloody fools	Negative 
3179	4554	 E negative commentsitta  ella oolakalkum kadutha asooya matram...athinithuvare marunnu kandupidichittilla	Negative 
3180	3871	 Valla 200 cr anaganam nirthiya mathiyarnnu	unknown_state 
3181	1420	 Music chila sthalangalil alambayi ....dialogue perfection kittunnilla	Negative 
3182	6150	aaa dislike adikkunnavanmar verarumalla complete actorinte sperm	Negative
3183	2373	 Best wishes mammookka&team. Van vijayam aakkatte enn prathikkunnu	Positive 
3185	5715	Raju Ettan powli BOX tharathu	Positive
3186	4758	 Padam kanditt trailer Kanan vannavar like adii  narkotic is a dirty business	unknown_state 
3187	5617	Etta...... Sherikm super🤝ntha parayuka...  Oru rekshem illa.. Adipoli... Katta wyting	Positive
3188	3104	 Become an arjun asokaN fan. .. padam kalakki	Positive 
3189	3793	 mammutty guest role aanenn thonunnu piller pwolichu 🤘🤘	unknown_state 
3190	6211	Ravanan aya avane illathakkan oru avatharam vendi varum...ikkaa	unknown_state
3191	1092	 Action  scene itra manoharamai chaiyyan unniyettane kazhinje ollu bakki ellarum.......chettante carrier best aayirikkum ChandrothPanickar enna kadhapatram...waiting	Positive 
3192	998	 Raja varunath veruthe pokan alla..  Mammookka fans adi like	unknown_state 
3193	6518	1:07 . ezhuthi kaanichathu kondu aaranennu manasilaayi	unknown_state
3194	5804	Yejjathi padam ith polikkum ichayante ingane ulla oru padathinumvendiyan ithuvare kathirunnath....... kalki.... ith polikkkum	Positive
3195	2098	 pinne ee japaane kond oonum parayanda ........ sirich sirich chathu	Positive 
3196	6314	Kidukki powlichu oru rekshayamilla onnum parayanilla	Positive
3197	2616	 Ikkakk Happy birthday parayan vannavarr adikk makkale like	unknown_state 
3198	1463	 chankurappulla ikka fans vaa 21 nu charithram kurikkum	unknown_state 
3199	700	 Njan kandukondee irikunnu... vendum vendum.. vere aarenkilm undo ennae pole....	Positive 
3200	3634	 Ithu njangal polichadukkum. Love you latetta.....	Positive 
3201	830	 supr ikka powli ..... padam supr arikkim urappaa.... ikka lve u ....	Positive 
3202	4034	 Nalla oru film anuuu ellavarum poyi kanu....	Positive 
3203	5264	 Adaaru item. Hooror movie feel. Haha. Jappaanee nee theernnadaaaa....  Petrol ozhichu kathikkum.  Poli Poli Poli.... 🤩🤩🤪🤪	Positive 
3204	5147	 Ee aduthu Kanda ettavum MIKACHA trailer ithinu dislike adichavar mandanmaarairikkam	Positive 
3205	6216	Comment nokki kayijall pine trailer kannam	unknown_state
3206	1061	 Mammukka ningale kurich onnum parayanillaa ith enthe avasanathe vakkaaa  storong 999	Positive 
3207	5512	masss....  ikkaa	Positive
3208	3791	 Aayea.... ithu oru unda aavolo.... boar ....	Negative 
3209	3452	 192k views and 196k likes masmarikam	Positive 
3210	6194	veendum veendum triler kannunavar like adik evide	Positive
3211	6555	madhura rajayude teaser okke kaanumbol eee trailer okke idth kenatilidaan thonaa	unknown_state
3212	1255	 Athoru valya kathaya Mone paranju thudangiyaal oru 10-30kollathe charithram parayendivarum	unknown_state 
3213	268	 mammootty kazhinju vere oru nadan malayalathil illa karanam etavum last mammootty Anu	unknown_state 
3214	5578	Telugu model film allu arjun model  actor	not-malayalam
3216	2667	 Madhuraja 1hr 50k  Lucifer 17 min 80k 🥀	not-malayalam 
3217	4759	 0:44 -  0:46    Siddiquie behind laletan	unknown_state 
3219	1864	 #USE #HEADPHONE #FOR #BETTER QUALITY OF #BGM #GOPIYETTAN	not-malayalam 
3220	2817	 Super  movie aanu but jai ne kollandayirunny	Mixed_feelings 
3222	435	 2019 November I'll ith kanan vannavar undo	unknown_state 
3223	6487	When you strike at a king	not-malayalam
3224	359	 Da mwone madhurajaedatreum varilla ketto .nte vaka ellarkum chukavandanam	Negative 
3225	1768	 Mass enn paranja pora marana mass	Positive 
3226	1958	 Itinum dislike adikkan aalundallo...nallatine angeegarikkan padikk... duranthangal...	Negative 
3227	4680	 Nigal polike ikka katta ikka fan	Positive 
3229	470	 Wowww.. Amazing.. Katta waiting.. Ikka and unni.. Super..	Positive 
3230	3749	 Ittimani mannikunnel ittimani uyir mannichayan loading just 8 minutes	unknown_state 
3231	4166	 Ouru Lúcifer erangi athe polle thanne enni kore padomm erakuum myrreeee	Negative 
3232	1232	 Watching again and again and again and again  for mammookkaa	not-malayalam 
3233	5689	Mamootiku lalettan fansinte vaka Vijaya asamaskal neridunnu	Positive
3234	1609	 Any Kerala vijay fans like hite	not-malayalam 
3235	2785	 Love from utter pradesh mohan Sir	not-malayalam 
3236	5385	 Mammokka just rocking in  MADHURA RAJA WE ARE EAGERLY FOR ........	not-malayalam 
3237	5405	4 Millon ayee makkale eattante pazhi paragavar thalayil mundittu trailor kandukanum	Negative
3238	3268	 Mammookka Nte Look Vere Level	Positive 
3239	6573	njan ikka fan aaan!  lalettante oru nalla thirichu varav pratheekshikunnu......rajuvettan direction super aayittund!	Positive
3240	6010	Swag that  mass ka baap ! Mega	not-malayalam
3241	3214	 Suraaj ettan last dialogue very funny	Positive 
3242	3781	 Padam kanditt veendum trailer kaanan vannavar aarengilum undo enne pole	Positive 
3243	1689	 Un like Adaichavarkk Nadu viral namaskkaram	Negative 
3244	5330	 Pakka Antichrist dejjal team movie  Illuminati member lal & raj  Lal ne sradicho keralam avarude kaikalil povathirikkan	unknown_state 
3245	5189	 100cr club kerum ennu parayunnavar like adikk	unknown_state 
3246	5450	Next 100 crr sure pakka full entertainment movie aanenu trailer kanddaal ariyaam	Positive
3247	2246	 Oru 500k likes um 10 m views ekke akku!!! Common everybody !!!show our power!!	unknown_state 
3249	2497	 4million views 300k likes Record Breaker Ettan da	unknown_state 
3250	3012	 Vinneth aanalle vivek oberoi kku sound koduthath	unknown_state 
3251	2351	 Any tamil mammoty fans? like here	not-malayalam 
3252	562	 lov uuuuuuuuuu etttaaaaaaa  romajam vanu chavum	Positive 
3254	2979	 Mamangam is November   21.  Waiting	not-malayalam 
3255	6050	Come ondraaa mahasheeee.... Vegam iduuuu ...	unknown_state
3256	4400	 Alla chettanmare Mammootty mathramano abhinayichathu Unni patti aarum parayunnille	unknown_state 
3257	5535	From a A10 fan.  Trailer masmarikam	Positive
3258	5003	 megastar back in action !!!!!!! bellary rajayallade #L oori raja !!!!!!! madhuravazhum Raja	Positive 
3259	813	 6k dislikes.. Guhan fans Karanju Mezhukal aanallo	Negative 
3260	1411	 Padam kandu.. ennittum veendum tralier kaanan thonunnu.....	unknown_state 
3261	2787	 Nty amoooo kunjalimarakaar 9 alla  oru pulikutti ayirunu Lal sir nigal samsarikubool Chiri varunu	Negative 
3262	6118	Maranamass trailer.....orupaad ishtamaayi.....Lalettan Prithvi combo pwolichadakkum....	Positive
3263	4046	 Katta waiting  adi macha like	unknown_state 
3264	3394	 Aa sound keetitt romancham vannavar ethra perundd ivide..	Positive 
3265	6185	Prithviraj venamenn parayunnavar adi oru like	unknown_state
3266	4771	 Margamkali Malayalam Movie Review | Vibes Vision	not-malayalam 
3267	6613	1:01 Prithiraj  ano naduvil nilkunna aaal 🤔	unknown_state
3268	4184	 Ethu njan etho English cinemayil kanditundu.... Peru ormayilla.	unknown_state 
3270	88	 1.33 - 1.40   mammuka rock's 🤘...	not-malayalam 
3272	5890	Enikku onnum kananda .. Angadu poliku ente itticha	Positive
3273	4509	 Ayee....orumathiri oru Tamil kathii padam pole indu.....	Positive 
3274	549	 Cherudaaytt #thegreatfather bgm vanno ennoru doubt ( first)	Mixed_feelings 
3275	4314	 Trailer erangan 1 manikoorinu munpae  3k dislike...  Nth tholvikal aano ntho..  kanditu vilayiruthu suhurthukalae.	Negative 
3276	4778	 Ith  5 million aaavunn ullappullavar adi ivide like	unknown_state 
3277	4475	 Amala paul  nte Aadai cinemayum aayi saamyam thoniyavar undo?	Mixed_feelings 
3278	939	 Last dialogue.... oru rakshem illla... .... Asoooya verum asoooya.... Sontham naadine vittukodukunna kali illa enth vannalm...	Positive 
3279	850	 1.35 il rajuvettane etraper shradhichu.. back sidil	unknown_state 
3281	4406	 ഇത് #Mega star ന്റെ #mega mamangam#	Positive 
3282	3428	 Olakel varapicha oru avataram annu namuda chank mamangam	unknown_state 
3283	38	 Eee eid ikka ang edutthu ennu paranjekk	Positive 
3285	3400	 mammukka fanzz  ividea vannu like Adikkdaa	Positive 
3286	4098	 Dislike adichitt karyamilla makkale ith alu vereya	Positive 
3287	3751	 Hindu kalku mahiravan islaminu ebileesu christianikalkku LUCIFER	Positive 
3288	1389	 ith oru oola padam aayirikum enn manass parayunu	Negative 
3290	2008	 Oru rakshayum illa..joli kazhin ksheenichirangiya enik ippo oru energy okke thonunu.. #Mamangam	Positive 
3291	5163	 Sanchit Bulhara bgm nte Ponno no Raksha	Positive 
3292	901	 Ikka Ishtam  Ikka Fans oru like	unknown_state 
3293	1629	 Laluni fanskar thudangi dislike adikkan avarkku ente vaka	Negative 
3294	711	 ikka ningal enthina ingane njangale romanjam kollikane🤗	Positive 
3295	2984	 Trailer kandale ariyam lalapande adutha padakam....	Negative 
3297	4717	 10sec nice ayittu lalettanittoru nice panikoduthu	unknown_state 
3298	6183	Prithvi yude memories um Ekka yude big b yum orimich kalicha poale	Positive
3299	1299	 Haters pani thodangind makkale.....sahikunnilla avrkithe kanditte..	Negative 
3300	2575	 Kidukkii mammukaaa kidukii odukathe mass bgm	Positive 
3301	4789	 Happy b dy ikka  malappuram ikka fans like adikk	Positive 
3302	2465	 Unda enna perittappo parihasicha priyadarshanu kod urundaa	Negative 
3303	5703	Ettan fans like button pottich kaanich kodkk	Positive
3304	2113	 Aaz dki hindi dub #vivek oberoie osm movie h	not-malayalam 
3305	5502	Pokkirirajayile maniyannante makan chinnanaan jai enn manassilaayi oof	unknown_state
3306	1359	 Very good movie-making skills in your language.. keep up the good work	not-malayalam 
3307	5311	 Ithentha Pulimurukande baakkiyo  Athinde shades undallo	Mixed_feelings 
3308	439	 Superbly done Vyshak sir	not-malayalam 
3309	2047	 Ithinu dis like adichavarude manasika nila thettiyirikkuva.. Trailer kidilan Oru rekshayum illa	Negative 
3311	6491	Pulimurukan chaya kachiyathu pole thonniyathu enikku mathramano...	Mixed_feelings
3312	464	 John Abraham Palakkal ....Marana Mass Mammookka	Positive 
3314	6647	From Tamil Nadu... Trailer looks promising kandippa pakanum	not-malayalam
3318	6149	Nalla kidukkachii trailer... Ikka love uuu...	Positive
3319	4606	 Dislikes adikan vendi mathram koree naarikal... Adiyeda adi... Ninneyokke thookki adikkaa tta	Negative 
3320	5942	Trailer kanditu hit aakumaenonum paeayunila pakshae Suraajaetantae Abhinayam kidukum	Mixed_feelings
3321	2393	 Ithaanu njangalkk vendath...ippo oru pakka mass entertainer anivaryam... Realistic oke kandu kandu maduthu....marana waiting for kalkki	Positive 
3322	5820	Model boys pillerundodaaa adikkada makkale like	Positive
3323	3813	 Subtitle undenkil views kooduthal kittumaayirunnu. Like if u agree	unknown_state 
3324	2596	 Kidukkachi  ...katta waiting 4 Pooram....vijil polichu	Positive 
3325	5024	 Ith joyettan mass aaya item aanalo	Positive 
3326	6396	Padam kand	Positive
3328	2556	 Am Tamil but I love Malayalam movies...kumbalangi nights heroine	not-malayalam 
3329	3069	 Fan fight alla malayaligalkulla abhimanam avattee	Positive 
3330	838	 Mass enokka paranja onannara mass athanu mammukka....	Positive 
3331	2501	 Ethu kandappol KGF orma vannathu enikku matram ano? ??	unknown_state 
3332	3037	 Mamangam & Kunjaali Marakkaar  MAMMUKKA & LALETTAN FANS Like here V R 1	not-malayalam 
3333	4079	 Gimitt fans like adi guhan... Fans karayu... Gee gee	unknown_state 
3335	836	 Makkale ethu polikkum    oru raksayumilla	Positive 
3336	6516	Nedumudi venu anekil age crt feel aynenee makeup venda..+cmdy ..	Mixed_feelings
3337	5964	evade kaanikuna avesham padam arangumbo theatril koodi onnu kaanicha upakaaram aerunu plzz	Mixed_feelings
3338	3255	 Malyala cinemaye verey level aakum mamankam	Positive 
3339	1001	 Ente ponnu mammokka ningalekkondu oru rakshayumillallo	Positive 
